A205_01	Soaz an Tieg	Soaz an Tieg	# swɑ:z ɑ̃n 'ti.ɛk #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_02	Krampouezh ed-du	Krampouezh ed-du	# 'krɑ̃m.pwez 'e.ty #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_03	Un hanter lur bleud ed-du	Un hanter lur bleud ed-du	# œn 'hɑ̃n.tɛr ly:r blød 'e.ty #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_04	Ur c'hartouron bleud gwinizh	Ur c'hartouron bleud gwinizh	# œr xar.'tu.rõn bløt 'gwi.nis #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_05	Un hanter litrad laezh	Un hanter litrad laezh	# œn 'hɑ̃n.tɛr 'li.trat lɛ:s #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_06	daou vi	2 vi	# dɔw vi #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_07	pemp gram holen	5 g holen	# pɛm grɑ̃m 'ho.lɛn #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_08-0	Meskañ an daou seurt bleud gant ar vioù hag al laezh . 	Meskañ an daou seurt bleud gant ar vioù hag al laezh. 	# 'me.skɑ̃ ɑ̃n dɔw sœrt bløt gɑ̃n ar 'vi.u ag al lɛ:s #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_08-1	Astenn ar bas gant ur banne dour pe sistr ken na vo tanav a-walc'h .	Astenn ar bas gant ur banne dour pe sistr ken na vo tanav a-walc'h.	# 'a.stɛn ar bas gɑ̃n œr 'bɑ̃.ne du:r pe sist ken na vo 'tɑ̃.no 'a.walx #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_09-0	Ledel ar bas gant ar rozell . Lezel da boazhañ div vunutenn war bep tu . 	Ledel ar bas gant ar rozell. Lezel da boazhañ div vunutenn war bep tu. 	# 'le.dɛl ar bas gɑ̃n ar 'ro.zɛl # 'le.zɛl dɑ 'bwɑ.zɑ̃ diw vy.'ny.tɛn war bep ty #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_09-1	Lakaat un tamm amann war ar grampouezhenn ha plegañ e pevar gant ar sklisenn .	Lakaat un tamm amann war ar grampouezhenn ha plegañ e pevar gant ar sklisenn.	# 'la.kɑd œn tɑ̃m 'a.mɑ̃n war ar grɑ̃m.'pwe.zɛn a 'pleg.ɑ̃ e 'pe.var gɑ̃n ar 'skli.sɛn #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_10	Gallout a reer lakaat war ar c'hrampouezh vioù pe gig-morzhed-moc'h .	Gallout a reer lakaat war ar c'hrampouezh vioù pe gig-morzhed-moc'h.	# 'ga.lud a 're.ɛr 'la.kɑt war ar 'xrɑ̃m.pwez 'vi.u pe gig.mɔr.'zed.mɔx #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_11	Sistr da heul .	Sistr da heul.	# sist dɑ hø:l #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_01_KRAMPOUEZH_ED_DU.txt
A205_12	Bara-fourmaj war ar billig :	Bara-fourmaj war ar billig :	# ba.ra.'fur.maʃ war ar 'bi.lik #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_13	Kemerit evit pep den :	Kemerit evit pep den :	# ke.'me.rid 'e.vit pep de:n #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_14	unan pe div jelkenn gruyère	1 pe 2 jelkenn gruyère	# 'y.nɑ̃n pe diw 'ʒel.kɛn 'gryj.re #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_15	unan pe div jelkenn bara minvig	1 pe 2 jelkenn bara minvig	# 'y.nɑ̃n pe diw 'ʒel.kɛn 'bɑ.ra 'min.vik #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_16	ur c'hard gwerennad gwin gwenn sec'h	¼ gwerennad gwin gwenn sec'h	# œr xard gwe.'rɛ.nat gwi:n gwɛn sex #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_17	ugent gram amann	20 g amann	# 'yg.ɛn grɑ̃m 'a.mɑ̃n #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_18	Lakait da rouzañ en amann ar jelkennoù bara bet glebiet gant ar gwin gwenn .	Lakait da rouzañ en amann ar jelkennoù bara bet glebiet gant ar gwin gwenn.	# 'la.kajt dɑ 'ru.zɑ̃ en 'a.mɑ̃n ar ʒel.'kɛ.nu 'bɑ.ra bet 'gle.bjɛd gɑ̃n ar gwi:n gwɛn #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_19	Troit anezhe . Lakait war an tu bet rouzet ar jelkennoù fourmaj .	Troit anezhe. Lakait war an tu bet rouzet ar jelkennoù fourmaj.	# 'tro.id 'ɑ̃.nɛ # 'la.kajd war ɑ̃n ty bet 'ru.zɛd ar ʒel.'kɛ.nu 'fur.maʃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_20	Lezit da boazhañ ken na vo teuzet ar fourmaj .	Lezit da boazhañ ken na vo teuzet ar fourmaj.	# 'le.zit dɑ 'bwɑ.zɑ̃ ken na vo 'tø.zɛd ar 'fur.maʃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_02_BARA_FOURMAJ_WAR_AR_BILLIG.txt
A205_21	Fars sac'h :	Fars sac'h :	# fars sax #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_22	ul lur bleud ed-du	1 lur bleud ed-du	# œl ly:r blød 'e.ty #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_23	un hanter litrad laezh	½ litrad laezh	# œn 'hɑ̃n.tɛr 'li.trat lɛ:s #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_24	ur vi pe zoken daou	1 vi pe zoken 2	# œr vi pe 'zo.ken dɔw #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_25	ur gontellad bloneg	1 gontellad bloneg	# œr gõn.'tɛ.lɑd 'blõ.nɛk #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_26	un hanter tasad rezin sec'h pe bruneoz pe an daou	½ tasad rezin sec'h pe bruneoz pe an daou	# œn 'hɑ̃n.tɛr 'ta.sat 'rɛ.zin sex pe 'bry.nɛws pe ɑ̃n dɔw #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_27	holen , kig-moc'h sall ha legumaj a bep seurt	holen, kig-moc'h sall ha legumaj a bep seurt	# 'ho.lɛn # 'kik.mox sal a leg.'y.maʒ a bep sœrt #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_28-0	Meskit mat pep tra , bleud , laezh , vi , bloneg teuzet ha rezin … 	Meskit mat pep tra, bleud, laezh, vi, bloneg teuzet ha rezin… 	# 'me.skid mɑ:t pep trɑ: # bløt # lɛ:s # vi # 'blõ.nɛk 'tø.zɛt a 'rɛ.zin #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_28-1	Er pod soubenn 'vo lakaet ar c'hig , hag al legumaj .	Er pod soubenn 'vo lakaet ar c'hig, hag al legumaj.	# er po:t vo 'la.kɛd ar xik # ag al leg.'y.maʃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_29-0	Kemerit ur sac'h bihan lien tev a-walc'h , gant sikour unan bennak eus an ti . 	Kemerit ur sac'h bihan lien tev a-walc'h, gant sikour unan bennak eus an ti. 	# ke.'me.rid œr sax 'bi.ɑ̃n 'li.ɛn tew 'a.walx # gɑ̃n 'si.kur 'y.nɑ̃n 'bɛ.nag øz ɑ̃n ti: #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_29-1	Serrit mat gant un neudenn dev . 	Serrit mat gant un neudenn dev. 	# 'sɛ.rid mɑ:t gɑ̃n œn 'nø.dɛn dɛw #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_29-2	Lakait neuze er pod soubenn pa verv an dour . 	Lakait neuze er pod soubenn pa verv an dour. 	# 'la.kajd 'nø.ze er po:t 'su.bɛn pa vɛrw ɑ̃n du:r #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_29-3	Lezit da boazhañ e-pad div eur vat .	Lezit da boazhañ e-pad div eur vat. 	# 'le.zit dɑ 'bwɑ.zɑ̃ 'e.pɑt diw œ:r vat #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_30-0	Tennit ar sac'h er-maez da zistanañ . 	Tennit ar sac'h er-maez da zistanañ. 	# 'tɛ.nid ar sah 'er.mɛs dɑ zi.'stɑ̃.nɑ̃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_30-1	Bruzhunit ar fars en ur dreiñ ar sac'h etre ho taouarn gant un torch war an daol .	Bruzhunit ar fars en ur dreiñ ar sac'h etre ho taouarn gant un torch war an daol. 	# bry.'zy.nid ar farz en œr drɛj ar sah 'e.tre o 'tɔ.warn gɑ̃n œn tɔrʃ war ɑ̃n dɔl #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_31	Lakait war ur plad ha servijit , da heul , ar c'hig hag al legumaj .	Lakait war ur plad ha servijit, da heul, ar c'hig hag al legumaj.	# 'la.kajd war œr plɑ:t a sɛr.'vi.ʒit # dɑ hø:l # ar xig ag al leg.'y.maʃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_03_FARS_SAC_H.txt
A205_32	Koaven buan ha buan :	Koaven buan ha buan :	# 'kwɑ.vɛn 'by.ɑ̃n a 'by.ɑ̃n #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_33	un hanter litrad laezh	½ litrad laezh	# œn 'hɑ̃n.tɛr 'li.trat lɛ:s #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_34	ur vi	1 vi	# œr vi #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_35	ul loaiad bleud patatez pe maizena	1 loaiad bleud patatez pe maizena	# œl 'lwa.jat bløt pa.'ta.tɛs pe maj.'ze.na #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_36	kant hanter kant gram sukr poultr	150 g sukr poultr	# kɑ̃n 'hɑ̃n.tɛr kɑ̃n grɑ̃m sykr pultr #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_37-0	Meskañ ar bleud hag ar vi gant al laezh hag ar sukr . 	Meskañ ar bleud hag ar vi gant al laezh hag ar sukr. 	# 'me.skɑ̃ ar bløt ag ar vi gɑ̃n al lɛ:s ag ar sykr #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_37-1	Lakaat war an tan ha meskañ hep ehan evit ma tevaio . 	Lakaat war an tan ha meskañ hep ehan evit ma tevaio. 	# 'la.kɑt war ɑ̃n tɑ̃:n a 'me.skɑ̃ heb 'e.ɑ̃n 'e.vit ma te.'va.jo #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_37-2	Poazhañ e-pad pemp munutenn .	Poazhañ e-pad pemp munutenn.	# 'pwɑ.zɑ̃ 'e.pɑt pɛm my.'ny.tɛn #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_38-0	Lakaat en ur plad gwer da yenañ . 	Lakaat en ur plad gwer da yenañ. 	# 'la.kɑd en œr plɑ:t gwe:r dɑ 'je.nɑ̃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_38-1	Er c'hoaven-se e c'haller lakaat e-giz ma karer , esañs kafe , karamel , pe chokolad .	Er c'hoaven-se e c'haller lakaat e-giz ma karer, esañs kafe, karamel, pe chokolad.	# er 'xwa.ven.se e 'xa.lɛr 'la.kɑd 'eg.is ma 'kɑ.rɛr # 'e.sɑ̃s 'ka.fe # ka.'ra.mɛl # pe ʃo.'ko.lat #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_04_KOAVEN_BUAN_HA_BUAN.txt
A205_39	Kig-moc'h rostet :	Kig-moc'h rostet :	# 'kik.mox 'rɔ.stɛt #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_40	daou lur kig-moc'h	2 lur kig-moc'h	# dɔw ly:r 'kik.mox #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_41	ul lur ognon	1 lur ognon	# œl ly:r 'oɲ.õn #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_42	un hanter litrad laezh	½ litrad laezh	# œn 'hɑ̃n.tɛr 'li.trat lɛ:s #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_43	ul lur hanter avaloù-douar	1 lur ½ avaloù-douar	# œl ly:r 'hɑ̃n.tɛr a.vɑ.lu.'du.ar #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_44	ul loaiad bleud	1 loaiad bleud	# œl 'lwa.jat bløt #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_45	tin , holen , pebr , moutard , amann	tin, holen, pebr, moutard, amann	# ti:n # 'ho.lɛn # pepr # 'mu.tart # 'a.mɑ̃n #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_46-0	Da gentañ , meskañ mat an amann hag ar moutard . 	Da gentañ, meskañ mat an amann hag ar moutard. 	# dɑ 'gɛn.tɑ̃ # 'me.skɑ̃ mɑ:d ɑ̃n 'a.mɑ̃n ag ar 'mu.tart #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_46-1	Ha neuze , lardañ ar c'hig gant ar meskaj-se . 	Ha neuze, lardañ ar c'hig gant ar meskaj-se. 	# a 'nø.ze # 'lar.dɑ̃ ar xig gɑ̃n ar 'me.skaʒ.se #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_46-2	Kemer ur plad da vont e-barzh ar forn ha lakaat ar c'hig ennañ .	Kemer ur plad da vont e-barzh ar forn ha lakaat ar c'hig ennañ. 	# 'ke.mɛr œr plɑ:t dɑ võnd 'e.barz ar fɔrn a 'la.kɑd ar xig 'ɛ.nɑ̃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_47-0	Tro-dro d'ar c'hig , e vo lakaet an avaloù-douar troc'het a dammoù tanav a-walc'h . 	Tro-dro d'ar c'hig, e vo lakaet an avaloù-douar troc'het a dammoù tanav a-walc'h. 	# 'tro.dro dar xik # e vo 'la.kɛd ɑ̃n a.vɑ.lu.'du.ar 'troh.ɛd a 'dɑ̃.mu 'tɑ̃.no 'a.walx #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_47-1	Sallañ , ha pebrañ . 	Sallañ, ha pebrañ. 	# 'sa.lɑ̃ # a 'pe.brɑ̃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_47-2	Lakaat ur werennad dour , an tin , hag un nebeut bihan a amann war an avaloù-douar .	Lakaat ur werennad dour, an tin, hag un nebeut bihan a amann war an avaloù-douar.	# 'la.kɑd œr we.'rɛ.nɑd du:r # ɑ̃n ti:n # ag œn 'ne.bøt 'bi.ɑ̃n a 'a.mɑ̃n war ɑ̃n a.vɑ.lu.'du.ar #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_48-0	Peilhat an ognon , o foazhañ el laezh hag o flastrañ gant al vilin-legumaj . 	Peilhat an ognon, o foazhañ el laezh hag o flastrañ gant al vilin-legumaj. 	# 'pɛʎ.ad ɑ̃n 'oɲ.õn # o 'fwɑ.zɑ̃ el lɛ:s ag o 'fla.strɑ̃ gɑ̃n al vi.lin.leg.'y.maʃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_48-1	Lakaat al laezh a chom diwarne en avaloù-douar .	 Lakaat al laezh a chom diwarne en avaloù-douar .	# 'la.kɑd al lɛ:z a ʃɔm di.'war.ne en a.vɑ.lu.'du.ar #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_49-0	En ur billig lakaat amann da deuziñ , hag ober ur rouz gant ul loaiad vleud . 	En ur billig lakaat amann da deuziñ, hag ober ur rouz gant ul loaiad vleud. 	# en œr 'bi.lig 'la.kɑd 'a.mɑ̃n dɑ 'dø.zi # ag 'o.bɛr œr ru:s gɑ̃n œl 'lwa.jat vløt #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_49-1	Lakaat an ognon e-barzh . Sallañ ha pebrañ .	Lakaat an ognon e-barzh. Sallañ ha pebrañ. 	# 'la.kɑd ɑ̃n 'oɲ.õn 'e.bars # 'sa.lɑ̃ a 'pe.brɑ̃ #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_50	Poazh ar c'hig ganeoc'h , e vo troc'het ha servijet gant an avaloù-douar hag an ognon .	Poazh ar c'hig ganeoc'h, e vo troc'het ha servijet gant an avaloù-douar hag an ognon.	# pwɑ:z ar xig gɑ̃.'ne.ɔx # e vo 'troh.ɛt a sɛr.'vi.ʒɛd gɑ̃n ɑ̃n a.vɑ.lu.'du.ar ag ɑ̃n 'oɲ.õn #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_05_KIG_MOC_H_ROSTET.txt
A205_51	Houad gant muskadig :	Houad gant muskadig :	# 'hu.at gɑ̃n my.'skɑ.dik #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_06_HOUAD_GANT_MUSKADIG.txt
A205_52-0	Da brientiñ : tammoù kig-sall - chalotez - togoù-touseged - rezin - 	Da brientiñ : tammoù kig-sall – chalotez – togoù-touseged – rezin –	# dɑ bri.'ɛn.ti # 'tɑ̃.mu 'ki.ksal ʃa.'lo.tɛs tog.u.tu.'seg.ɛt 'rɛ.zin #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_06_HOUAD_GANT_MUSKADIG.txt
A205_52-1	krampouezh sall - sitroñs - koaven fresk - ur werennad vras a vuskadig	 krampouezh sall – sitroñs – koaven fresk – ur werennad vras a vuskadig	# 'krɑ̃m.pwɛs sal 'si.trõs 'kwɑ.vɛn fresk œr we.'rɛ.nɑd vrɑz a vy.'skɑ.dik #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_06_HOUAD_GANT_MUSKADIG.txt
A205_53-0	Troc'hañ an houad e tammoù . Lakaat an tammoù-se da boazhañ en amann er billig . 	Troc'hañ an houad e tammoù. Lakaat an tammoù-se da boazhañ en amann er billig. 	# 'troh.ɑ̃ ɑ̃n 'hu.ad e 'tɑ̃.mu # 'la.kɑd ɑ̃n 'tɑ̃.mu.se dɑ 'bwɑ.zɑ̃ en 'a.mɑ̃n er 'bi.lik #	1	1	0	session_2/recipes/SOAZ_AN_TIEG_-_06_HOUAD_GANT_MUSKADIG.txt
