P204_01-00	Ronan Huon	RONAN HUON	# 'ro.nɑ̃n 'y.õn #	1	0	0	01_poems_-_SPONT.txt
P204_01-01	Spont	SPONT	# spõnt #	1	0	0	01_poems_-_SPONT.txt
P204_01-02	Aon am eus , aon ac'h eus , aon en deus , aon o deus .	Aon am eus, aon ac’h eus, aon en deus, aon o deus...	# ɑ̃wn ɑ̃m øs # ɑ̃wn ah øs # ɑ̃wn en døs # ɑ̃wn o døs #	1	0	0	01_poems_-_SPONT.txt
P204_01-03	Aon o deus holl .	Aon o deus holl.	# ɑ̃wn o døs ɔl #	1	0	0	01_poems_-_SPONT.txt
P204_01-04	Ar verb a-bezh a dremeno .	Ar verb a-bezh a dremeno.	# ar vɛrp 'a.bez a dre.'me.no #	1	0	0	01_poems_-_SPONT.txt
P204_01-05	Erru omp e kantved ar spont .	Erru omp e kantved ar spont.	# 'ɛ.ry õb e 'kɑ̃n.ved ar spõnt #	1	0	0	01_poems_-_SPONT.txt
P204_01-06	Pa zigor an nor e red ur gridienn en aer	Pa zigor an nor e red ur gridienn en aer	# pa 'zig.ɔr ɑ̃n no:r e re:d œr gri.'di.ɛn en ɛ:r #	1	0	0	01_poems_-_SPONT.txt
P204_01-07	Pa ruz un dorn ouzh ar voger er-maez ,	Pa ruz un dorn ouzh ar voger er-maez,	# pa ry:z œn dɔrn uz ar 'vog.ɛr 'er.mɛs #	1	0	0	01_poems_-_SPONT.txt
P204_01-08	en em c'houlomp petra eo .	en em c’houlomp petra eo.	# en ɛm 'xu.lõm 'pe.tra ɛw #	1	0	0	01_poems_-_SPONT.txt
P204_01-09	Ar gwez a gren a-hed va hent .	Ar gwez a gren a-hed va hent.	# ar gwe:z a gre:n 'ah.et va hɛnt #	1	0	0	01_poems_-_SPONT.txt
P204_01-10	N'eus ket an disterañ aezenn .	N’eus ket an disterañ aezenn.	# nøs ked ɑ̃n di.'ste.rɑ̃ 'ɛ.zɛn #	1	0	0	01_poems_-_SPONT.txt
P204_01-11	Dremm an tiez nevez a zo gwenn gant ar spont	Dremm an tiez nevez a zo gwenn gant ar spont	# drɛm ɑ̃n 'ti.ɛs 'ne.vez a zo gwɛn gɑ̃n ar spõnt #	1	0	0	01_poems_-_SPONT.txt
P204_01-12	ha n'int ket holl savet c'hoazh en-dro .	ha n’int ket holl savet c’hoazh en-dro.	# a nin ket ɔl 'sɑ.vɛt xwaz 'en.dro #	1	0	0	01_poems_-_SPONT.txt
P204_01-13	Krog int da adober tour ar gar .	Krog int da adober tour ar gar.	# kro:g in dɑ a.'do.bɛr tu:r ar ga:r #	1	0	0	01_poems_-_SPONT.txt
P204_01-14	Chafodoù e pep lec'h ,	Chafodoù e pep lec’h,	# ʃa.'fo.du e pep lɛx #	1	0	0	01_poems_-_SPONT.txt
P204_01-15	aon o deus e kouezhfent war o fenn , an dremenidi ,	aon o deus e kouezhfent war o fenn, an dremenidi,	# ɑ̃wn o døz e 'kwɛ.sfɛn war o fɛn # ɑ̃n dre.me.'ni.di #	1	0	0	01_poems_-_SPONT.txt
P204_01-16	aon o deus e kouezhfe o fenn ,	aon o deus e kouezhfe o fenn,	# ɑ̃wn o døz e 'kwɛ.sfe o fɛn #	1	0	0	01_poems_-_SPONT.txt
P204_01-17	war ar pavez ,	war ar pavez,	# war ar 'pɑ.vɛs #	1	0	0	01_poems_-_SPONT.txt
P204_01-18	hag e ruilhfe 'lec'h ma ruilh karr an ispisour , 	hag e ruilhfe ‘lec’h ma ruilh karr an ispisour,	# ag e lɛx ma ryʎ kar ɑ̃n i.'spi.sur #	1	0	0	01_poems_-_SPONT.txt
P204_01-19	'vel ur voull , 'vel ur voull , 'vel ur voull .	‘vel ur voull, ‘vel ur voull, ‘vel ur voull.	# vel œr vul # vel œr vul # vel œr vul #	1	0	0	01_poems_-_SPONT.txt
P204_01-20	Brest , mil nav c'hant unan ha hanter kant	Brest, 1951	# brest # mil naw xɑ̃nd 'y.nɑ̃n a 'hɑ̃n.tɛr kɑ̃nt #	1	0	0	01_poems_-_SPONT.txt
P204_02-00	Ronan Huon	﻿RONAN HUON	# 'ro.nɑ̃n 'y.õn #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-01	Gouestl	GOUESTL	# gwestl #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-02	Ar re o deus kredet en ur bed gwelloc'h ,	Ar re o deus kredet en ur bed gwelloc’h,	# ar re: o døs 'kre.dɛd en œr be:t 'gwɛ.lɔx #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-03	ar re o deus stourmet leun a spi ,	ar re o deus stourmet leun a spi,	# ar re: o døs 'stur.mɛd lø:n a spi: #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-04	stourmet e gouloù an heol ,	stourmet e gouloù an heol,	# 'stur.mɛd e 'gu.lu ɑ̃n hɛwl #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-05	pep tra o vont war-raok ,	pep tra o vont war-raok,	# pep trɑ: o võn 'war.rɔk #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-06	o saludiñ a ran .	o saludiñ a ran.	# o sa.'ly.di a rɑ̃:n #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-07	Ar re o deus kredet c'hoazh , pa droe pep tra da fall , 	Ar re o deus kredet c’hoazh, pa droe pep tra da fall,	# ar re: o døs 'kre.dɛt xwas # pa 'dro.e pep trɑ: dɑ fal #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-08	pa gouezhent unan hag unan , war zismantroù gwadek o esperañsoù , 	pa gouezhent unan hag unan, war zismantroù gwadek o esperañsoù,	# pa 'gwe.zɛnd 'y.nɑ̃n ag 'y.nɑ̃n # war ziz.'mɑ̃n.tru 'gwɑ.dɛg o e.spe.'rɑ̃.su #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-09	ouzh trouz ar c'hornioù boud ,	ouzh trouz ar c’hornioù boud,	# us tru:z ar 'xɔr.nju bu:t #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-10	en ifern an tiez o tivogediñ	en ifern an tiez o tivogediñ	# en 'i.fɛrn ɑ̃n 'ti.ɛz o ti.'vog.edj #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-11	o esperañsoù o tivogediñ	o esperañsoù o tivogediñ	# o e.spe.'rɑ̃.su o ti.'vog.edj #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-12	o enoriñ a ran .	o enoriñ a ran.	# o e.'no.ri a rɑ̃:n #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-13	Ar re a zo bet lakaet er bac'hioù	Ar re a zo bet lakaet er bac’hioù	# ar re: a zo bet 'la.kɛd er 'bah.ju #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-14	dre m'o deus kredet re daer	dre m’o deus kredet re daer	# dre mo døs 'kre.dɛt re: dɛ:r #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-15	pe re bell .	pe re bell.	# pe re: bɛl #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-16	Ar re o doa kredet er pezh a oa ,	Ar re o doa kredet er pezh a oa,	# ar re: o dwa 'kre.dɛd er pe:z a wa #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-17	hag a zo arabat krediñ ennañ a-wel d'an dud-bugale ,	hag a zo arabat krediñ ennañ a-wel d’an dud-bugale,	# ag a zo a.'rɑ.bat 'kre.di 'ɛ.nɑ̃ 'a.wel dɑ̃n dyd.byg.'ɑ.le #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-18	hag a zo bet argaset .	hag a zo bet argaset.	# ag a zo bed arg.'ɑ.sɛt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-19	Ar re o deus kendalc'het da grediñ	Ar re o deus kendalc’het da grediñ	# ar re: o døs kɛn.'dalx.ɛt dɑ 'gre.di #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-20	goude an holl draoù-se	goude an holl draoù-se	# 'gu.de ɑ̃n ɔl 'dra.u.se #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-21	o c'hevarc'hiñ a ran .	o c’hevarc’hiñ a ran.	# o xe.'varx.i a rɑ̃:n #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-22	Ar re o deus kredet er frankiz ,	Ar re o deus kredet er frankiz,	# ar re: o døs 'kre.dɛd er 'frɑ̃ŋ.kis #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-23	kredet er Gened , er wirionez kredet en o breudeur kredet ennomp pa ne oamp ket , 	kredet er Gened, er wirionez kredet en o breudeur kredet ennomp pa ne oamp ket, 	# 'kre.dɛd er 'ge.nɛt # er wir.'jõ.nɛs 'kre.dɛd en o 'brø.dœr 'kre.dɛd 'ɛ.nõm pa ne wɑ̃m ket #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-24	me garfe bezañ eus ar re-se .	me garfe bezañ eus ar re-se.	# me: 'gar.fe 'be.zɑ̃ øz ar 're.se #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-25	Ha bremañ ni zo aze , bugale ,	Ha bremañ ni zo aze, bugale,	# a 'bre.mɑ̃ ni: zo 'ɑ.ze # byg.'ɑ.le #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-26	e tren ar bed-o-vont ,	e tren ar bed-o-vont,	# e trɛn ar be.'do.võnt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-27	e safar ar c'hunujennoù ruz	e safar ar c’hunujennoù ruz	# e 'sa.far ar xy.ny.'ʒɛ.nu ry:s #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-28	hag ar c'hoarzhoù glas , e safar an disfiziañs 	hag ar c’hoarzhoù glas, e safar an disfiziañs 	# ag ar 'xwar.zu glɑ:s # e 'sa.far ɑ̃n di.'sfi.zjɑ̃s #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-29	an dismegañs , ar gasoni ;	an dismegañs, ar gasoni ;	# ɑ̃n diz.'meg.ɑ̃s # ar 'ga.sõnj #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-30	ha n'ouzomp ket war be du treiñ	ha n’ouzomp ket war be du treiñ	# a 'nu.sõm ket war be: dy trɛj #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-31	– a-wechoù – hon unan , en arne c'hwerv an dud , 	– a-wechoù – hon unan, en arne c’hwerv an dud, 	# a.'weʃ.u õn 'y.nɑ̃n # en 'ar.ne 'xwɛ.ro ɑ̃n dyt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-32	evel ma'z oc'h bet gwechall	evel ma’z oc’h bet gwechall	# 'e.vɛl maz ɔx bet 'gweʃ.al #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-33	Galileed dianzavet .	Galileed dianzavet.	# ga.li.'le.ɛd djɑ̃n.'za.vet #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-34	Ni ra ar gouestl	Ni ra ar gouestl	# ni: ra ar gwestl #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-35	dirak an oabl , hor mor , hor sent ,	dirak an oabl, hor mor, hor sent,	# 'di.rag ɑ̃n wapl # ɔr mo:r # ɔr sɛnt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-36	An Tad Eternel , an dud digred da vezañ kadarn ha da genderc’hel 	An Tad Eternel, an dud digred da vezañ kadarn ha da genderc’hel 	# ɑ̃n tɑ:d e.'tɛr.nɛl # ɑ̃n dyd 'dig.ret dɑ 've.zɑ̃ 'kɑ.darn a dɑ gɛn.'dɛrx.ɛl #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-37	war an hent hoc'h eus diskouezet deomp ,	war an hent hoc’h eus diskouezet deomp,	# war ɑ̃n hɛnt oh øs di.sku.'e.zɛt 'de.õmp #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-38	war ho roud , e merk gwad ho treid manet en traezh , 	war ho roud, e merk gwad ho treid manet en traezh, 	# war o ru:t # e mɛrg gwɑ:t o trɛjt 'mɑ̃.nɛd en trɛ:s #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-39	an daeroù en hon daoulagad ,	an daeroù en hon daoulagad,	# ɑ̃n 'dɛ.ru en õn dɔw.'lɑg.at #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-40	hor c'hein kroummet , hor c'halon gwak ,	hor c’hein kroummet, hor c’halon gwak,	# ɔr xɛjn 'kru.mɛt # ɔr 'xɑ.lõn gwɑ:k #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-41	skuizh , divi , heskinet ,	skuizh, divi, heskinet,	# skɥi:s # 'di.vi # he.'ski.nɛt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-42	kunujennet , disprizet , dianzavet hag all .	kunujennet, disprizet, dianzavet hag all.	# ky.ny.'ʒɛ.nɛt # di.'spri.zɛt # djɑ̃n.'za.vet ag al #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-43	Ni ra ar gouestl , dirak ar Werc'hez du e Bro Dreger 	Ni ra ar gouestl, dirak ar Werc’hez du e Bro Dreger 	# ni: ra ar gwestl # 'di.rag ar 'wɛrx.ɛs dy e bro: 'dreg.ɛr #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-44	da grediñ atav ennoc'h , ennomp ,	da grediñ atav ennoc’h, ennomp,	# dɑ 'gre.di 'a.taw 'ɛ.nɔx # 'ɛ.nõmp #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-45	er wirionez , er c'hlanded .	er wirionez, er c’hlanded.	# er wir.'jõ.nɛs # er 'xlɑ̃n.dɛt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-46	Ni a gredo a-enep d'ar Bed .	Ni a gredo a-enep d’ar Bed.	# ni: a 'gre.do a.'e.nɛp dar be:t #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-47	Ni a gredo er pezh na dle ket bezañ kredet .	Ni a gredo er pezh na dle ket bezañ kredet.	# ni: a 'gre.do er pe:z na dle: ket 'be.zɑ̃ 'kre.dɛt #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-48	Hag ez aimp kuit un deiz ,	Hag ez aimp kuit un deiz,	# ag ez ajm kɥid œn dɛjs #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-49	eveldoc'h soudarded hor c'hantvedoù kozh ,	eveldoc’h soudarded hor c’hantvedoù kozh,	# e.'vɛl.dɔx su.'dar.dɛd ɔr xɑ̃nt.'ve.du kos #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-50	ha c'hwi ar re nevez ,	ha c’hwi ar re nevez,	# a xwi: ar re: 'ne.ves #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-51	dieub pe chadennet met laouen o vezañ kredet ennoc'h , ennomp , 	dieub pe chadennet met laouen o vezañ kredet ennoc’h, ennomp, 	# 'di.øp pe ʃa.'dɛ.nɛd mɛt 'lɔ.wɛn o 've.sɑ̃ 'kre.dɛd 'ɛ.nɔx # 'ɛ.nõmp #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-52	er pezh a raemp , er pezh ho poa graet .	er pezh a raemp, er pezh ho poa graet.	# er pe:z a rɛmp # er pe:s o pwa grɛ:t #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-53	Hag ez aimp war-raok , pa vo echu barzhoneg hor buhez , 	Hag ez aimp war-raok, pa vo echu barzhoneg hor buhez, 	# ag ez ajm 'war.rɔk # pa vo 'eʃ.y bar.'zõ.nɛk ɔr 'by.ɛs #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-54	gant he c'herseennoù o soñjal hor bo graet didroidell 	gant he c’herseennoù o soñjal hor bo graet didroidell 	# gɑ̃n e xɛr.se.'ɛ.nu o 'sõ.ʒal ɔr bo grɛ:t di.dro.'i.dɛl #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-55	ar pezh e oamp deut d'ober .	ar pezh e oamp deut d’ober.	# ar pe:z e wɑ̃m døt 'do.bɛr #	1	0	0	02_poems_-_GOUESTL.txt
P204_02-56	Brest , d'an eizh warn-ugent a viz Genver mil nav c'hant pevar ha hanter kant	Brest, d’an 28 a viz Genver 1954.	# brest # dɑ̃n ɛjs war.'nyg.ɛnd a vi:s 'gɛn.vɛr mil naw xɑ̃n 'pe.var a 'hɑ̃n.tɛr kɑ̃nt #	1	0	0	03_poems_-_GOUESTL.txt
P204_03-00	Ronan Huon	﻿RONAN HUON	# 'ro.nɑ̃n 'y.õn #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-01	Va steredenn	VA STEREDENN	# va ste.'re.dɛn #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-02	Roit din va steredenn ,	Roit din va steredenn,	# 'ro.it din va ste.'re.dɛn #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-03	m'he lakain 'barzh va godell ,	m’he lakain ‘barzh va godell,	# mhe bɑrs va 'go.dɛl #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-04	m'he zennin pa garin ,	m’he zennin pa garin,	# mhe 'sɛ.nin pa 'gɑ.rin #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-05	m'he diskouezin e kuzh ,	m’he diskouezin e kuzh,	# mhe di.sku.'e.zin e ky:s #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-06	e kornioù an oabl hag ar mor , d'ar re a blijo din . 	e kornioù an oabl hag ar mor, d’ar re a blijo din. 	# e 'kɔr.nju ɑ̃n wapl ag ar mo:r # dar re: a 'bli.ʒo din #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-07	Roit din va steredenn ,	Roit din va steredenn,	# 'ro.it din va ste.'re.dɛn #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-08	a c'hellin derc'hel em daouarn , evit o zommañ 	a c’hellin derc’hel em daouarn, evit o zommañ 	# a 'xɛ.lin 'dɛrh.ɛl ɛm 'dɔ.warn # 'e.vid o 'zɔ.mɑ̃ #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-09	e goañv an deizioù .	e goañv an deizioù.	# e 'go.ɑ̃ ɑ̃n 'dɛj.zju #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-10	Un tamm anezhi a roin , d'ar re a garan . 	Un tamm anezhi a roin, d'ar re a garan.	# œn tɑ̃m ɑ̃.'ne.zi a 'ro.in # dar re: a 'gɑ.rɑ̃n #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-11	E pradeier an hañv	E pradeier an hañv	# e prɑ.'de.jɛr ɑ̃n hɑ̃: #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-12	e kan c'hoazh ur wazh	e kan c’hoazh ur wazh	# e kɑ̃:n xwaz œr was #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-13	enni livioù va steredenn	enni livioù va steredenn	# 'ɛ.ni 'liw.ju va ste.'re.dɛn #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-14	paz a an heol da guzh .	paz a an heol da guzh.	# pɑ:z a ɑ̃n hɛwl dɑ gy:s #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-15	Roet am eus tammoù eus va steredenn ha bremañ am eus riv . 	Roet am eus tammoù eus va steredenn ha bremañ am eus riv. 	# 'ro.ɛd ɑ̃m øs 'tɑ̃.mu øs va ste.'re.dɛn a 'bre.mɑ̃ ɑ̃m øs riw #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-16	Na sot e oan o reiñ va steredenn , da n'eus forzh piv . 	Na sot e oan o reiñ va steredenn, da n'eus forzh piv.	# na so:d e wɑ̃:n o rɛj va ste.'re.dɛn # dɑ nøs fɔrs piw #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_03-17	mil nav c'hant pevar hag hanter-kant	1954	# mil naw xɑ̃n 'pe.var ag hɑ̃n.'tɛr.kɑ̃nt #	1	0	0	03_poems_-_VA_STEREDENN.txt
P204_04-00	Ronan Huon	﻿RONAN HUON	# 'ro.nɑ̃n 'y.õn #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-01	Ar Skluzioù	AR SKLUZIOù	# ar 'skly.zju #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-02	Ar skluzioù bras a zo freuzhet !	Ar skluzioù bras a zo freuzhet !	# ar 'skly.zju brɑ:z a zo 'frø.zɛt #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-03	An doureier melen a gas gante limouz don ar sterioù ,	An doureier melen a gas gante limouz don ar sterioù,	# ɑ̃n du.'re.jɛr 'me.lɛn a gas 'gɑ̃n.te 'li.mus dõ:n ar 'ster.ju #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-04	 broenn , ha korz ar pradoù bet morgousket hag e-lec'h ma eve , sioul , an tropelloù babouzek . 	 broenn, ha korz ar pradoù bet morgousket hag e-lec’h ma eve, sioul, an tropelloù babouzek. 	# 'bro.ɛn # a kɔrz ar 'prɑ.du bet morg.'u.skɛt ag 'e.lɛx ma 'e.ve # siwl # ɑ̃n tro.'pɛ.lu ba.'bu.zɛk #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-05	An nadozioù-aer n'aint ket mui da droidellat war o zro ,	An nadozioù-aer n’aint ket mui da droidellat war o zro,	# ɑ̃n na.do.'zju.ɛr najn ket mɥi: dɑ dro.i.'dɛ.lad war o zro: #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-06	na da ziskuizhañ war o c'horzennoù .	na da ziskuizhañ war o c’horzennoù.	# na dɑ zis.'kɥi.zɑ̃ war o xɔr.'zɛ.nu #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-07	An dourioù a zo dispac'het hag ar c'hemener dilu ha bresk	An dourioù a zo dispac’het hag ar c’hemener dilu ha bresk	# ɑ̃n 'dur.ju a zo di.'spah.ɛt ag ar xe.'me.nɛr 'di.ly a bresk #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-08	eo echu e rikladennoù warne , en endervezhioù gor ,	eo echu e rikladennoù warne, en endervezhioù gor,	# ɛw 'eʃ.y e ri.klɑ.'dɛ.nu 'war.ne # en en.dɛr.'ve.zju go:r #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-09	Amourouzien landrennek an dourioù n'eus mui anezhe .	Amourouzien landrennek an dourioù n’eus mui anezhe.	# ɑ̃.mu.'ru.zjɛn lɑ̃n.'drɛ.nɛg ɑ̃n 'dur.ju nøz mɥi: 'ɑ̃.nɛ #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-10	An avel eo a gomz , diredit !	An avel eo a gomz, diredit !	# ɑ̃n 'ɑ.vɛl ɛw a gõms # di.'re.dit #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-11	An dourioù a zo koeñvet ,	An dourioù a zo koeñvet,	# ɑ̃n 'dur.ju a zo 'kwẽ.vet #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-12	hag en ur vourbouilhat o deus freuzhet skluzioù kantvedel, o c'harc'har . 	hag en ur vourbouilhat o deus freuzhet skluzioù kantvedel, o c’harc’har. 	# ag en œr vur.'buʎ.ad o døs 'frø.zɛt 'skly.zju kɑ̃nt.'ve.dɛl # o 'xarx.ar #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
P204_04-13	Emañ an edoù o tiwan kaeroc'h .	Emañ an edoù o tiwan kaeroc’h.	# 'e.mɑ̃ ɑ̃n 'e.du o 'ti.wɑ̃n 'kɛ.rɔx #	1	0	0	04_poems_-_AR_SKLUZIOU.txt
